Domain Code,Domain,Area Code (M49),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","3.559","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.628","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.639","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.318","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.841","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.482","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.527","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","1.127","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.181","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","21.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","21.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","20.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","20.3","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","2.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","2.5","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","2.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","788","Tunisia","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","2.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.873","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.997","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","3.064","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.029","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.36","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.817","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.271","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.448","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.85","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.127","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","6.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","6.8","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","8.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","8.2","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","5.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","5.6","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","7.4","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","792","Türkiye","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","6.9","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.809","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.897","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.973","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","3.095","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.532","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.645","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.296","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7010","Cost of vegetables","2017","2017","PPP dollar per person per day","0.663","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7011","Cost of fruits","2017","2017","PPP dollar per person per day","0.556","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6226","Value","7012","Cost of oils and fats","2017","2017","PPP dollar per person per day","0.117","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2017","2017","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2018","2018","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2019","2019","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6121","Value","7005","Percentage of the population unable to afford a healthy diet (percent)","2020","2020","%","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2017","2017","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2018","2018","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2019","2019","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","796","Turks and Caicos Islands","6132","Value","7006","Number of people unable to afford a healthy diet (million)","2020","2020","million No","","O","Missing value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2017","2017","PPP dollar per person per day","2.749","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2018","2018","PPP dollar per person per day","2.712","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2019","2019","PPP dollar per person per day","2.678","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7004","Cost of a healthy diet (PPP dollar per person per day)","2020","2020","PPP dollar per person per day","2.658","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7007","Cost of starchy staples","2017","2017","PPP dollar per person per day","0.495","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7008","Cost of animal source foods","2017","2017","PPP dollar per person per day","0.853","E","Estimated value"
"CAHD","Cost and Affordability of a Healthy Diet (CoAHD)","800","Uganda","6226","Value","7009","Cost of legumes, nuts and seeds","2017","2017","PPP dollar per person per day","0.196","E","Estimated value"
